,Feature,importance
101,101,9.193221412715503e-05
242,242,9.190580894937738e-05
443,443,9.186691240756773e-05
607,607,9.184365117107519e-05
319,319,9.176590720016975e-05
196,196,9.16648714337498e-05
112,112,9.152808197541163e-05
466,466,9.152493439614772e-05
604,604,9.151211452262942e-05
388,388,9.146398879238405e-05
207,207,9.067367427633144e-05
287,287,9.047605853993446e-05
276,276,9.037374693434685e-05
295,295,9.022839294630103e-05
178,178,9.015933974296786e-05
404,404,8.965977212938014e-05
407,407,8.954191980592441e-05
592,592,8.925940855988301e-05
521,521,8.90597548277583e-05
262,262,8.881432113412302e-05
49,49,8.854478182911407e-05
114,114,8.849677178659476e-05
415,415,8.831289960653521e-05
170,170,8.759669617575128e-05
522,522,8.757307805353775e-05
169,169,8.743614453123882e-05
477,477,8.743450598558411e-05
299,299,8.726785781618674e-05
547,547,8.694138377904893e-05
375,375,8.62289329234045e-05
362,362,8.602564739703666e-05
416,416,8.579771492804867e-05
190,190,8.52019373269286e-05
613,613,8.462259738735156e-05
520,520,8.390976363443769e-05
343,343,8.377987614949234e-05
442,442,8.32812387670856e-05
187,187,8.291672784253024e-05
227,227,8.277832093881444e-05
87,87,8.108221045404207e-05
342,342,8.1022586527979e-05
361,361,8.073873141256627e-05
486,486,8.072965065366588e-05
118,118,8.063074346864596e-05
353,353,8.059428291744553e-05
263,263,8.053924902924336e-05
533,533,7.990152735146694e-05
317,317,7.953702697705012e-05
235,235,7.877487150835805e-05
27,27,7.861843550927006e-05
433,433,7.84316987846978e-05
566,566,7.790139788994565e-05
326,326,7.774639088893309e-05
467,467,7.745723851257936e-05
501,501,7.731528748990967e-05
109,109,7.706744759161666e-05
602,602,7.701320801061229e-05
489,489,7.699427478655708e-05
352,352,7.675904053030535e-05
308,308,7.651963678654284e-05
394,394,7.607835141243413e-05
82,82,7.453233520209324e-05
94,94,7.446111339959316e-05
379,379,7.408004312310368e-05
307,307,7.371638930635527e-05
36,36,7.324038379010744e-05
492,492,7.295061222976074e-05
538,538,7.284258863364812e-05
156,156,7.278215041424118e-05
286,286,7.22302411304554e-05
609,609,7.216412413981743e-05
278,278,7.213928111013957e-05
244,244,7.177100342232734e-05
414,414,7.155545645218809e-05
297,297,7.15528327418724e-05
