,Feature,importance
170,170,7.572273e-05
171,171,0.00015581424
172,172,0.00013862434
173,173,0.00022898309
174,174,0.0001697312
175,175,0.00045221235
176,176,0.000105330975
177,177,0.0002267989
178,178,0.00011262328
179,179,4.3273398e-05
180,180,0.00045650595
181,181,0.00018859297
182,182,0.00045252984
183,183,0.00060032326
184,184,0.00056265394
185,185,0.00031003339
186,186,0.0026349453
187,187,0.00019423683
188,188,6.9525595e-05
189,189,7.5939846e-05
190,190,0.00013989166
191,191,3.5791945e-05
192,192,0.00020841403
193,193,0.00027250472
194,194,0.00021652889
195,195,0.0001900884
196,196,6.930098e-05
197,197,6.7195426e-05
198,198,7.094895e-05
199,199,6.791691e-05
200,200,6.111574e-05
201,201,0.00021088296
202,202,0.00014039254
203,203,0.00037816897
204,204,0.00035375697
205,205,0.0001922071
206,206,0.00021673719
207,207,0.000113030575
208,208,0.00025705597
209,209,4.069991e-05
210,210,0.00025530605
211,211,3.522313e-05
212,212,0.0002590597
213,213,0.00075830554
214,214,0.00021486013
215,215,0.00042649187
216,216,0.00023660221
217,217,0.000101307
218,218,4.8076876e-05
219,219,0.00012614495
220,220,0.00026518138
221,221,0.00012844577
222,222,0.00015791618
223,223,0.00013492825
224,224,0.00016487368
225,225,0.00015961351
226,226,6.350234e-05
227,227,7.2701274e-05
228,228,8.37318e-05
229,229,0.0001989961
230,230,0.0001444268
231,231,0.00013429871
232,232,0.00020607786
233,233,0.00024967492
234,234,0.001864905
235,235,6.807498e-05
236,236,6.1537474e-05
237,237,0.0007529226
238,238,0.0003183992
239,239,0.00021832368
240,240,0.00049296685
241,241,0.0001342402
242,242,9.505283e-05
243,243,0.00011295082
244,244,8.597958e-05
245,245,3.9918035e-05
246,246,0.0005548012
247,247,5.873804e-05
248,248,0.00015283568
249,249,0.00015478132
250,250,0.00014796444
251,251,0.000164983
252,252,0.00016682393
253,253,0.00025080307
254,254,6.5411914e-05
255,255,0.00016844987
256,256,3.9451515e-05
257,257,0.00014504578
258,258,0.00018042517
259,259,5.414015e-05
260,260,0.00013932334
261,261,0.0001392031
262,262,0.0001566922
263,263,0.00013204901
264,264,0.0015833243
265,265,0.0011865365
266,266,0.0004149711
267,267,2.7982285e-05
268,268,0.00020803577
269,269,0.00027187009
270,270,7.721372e-05
271,271,0.00013075756
272,272,0.00013096938
273,273,0.00020517664
274,274,0.00011771832
275,275,0.00011354142
276,276,0.000112864516
277,277,0.000107891945
278,278,3.7584385e-05
