,Feature,importance
0,0,0.011332875
1,1,0.0
2,2,0.0
3,3,0.0
4,4,0.0
5,5,0.0
6,6,5.7540895e-08
7,7,0.0
8,8,0.0
9,9,0.033157375
10,10,0.0
11,11,0.0
12,12,0.0
13,13,0.0
14,14,0.0
15,15,0.0
16,16,0.0
17,17,0.0
18,18,0.040365115
19,19,0.0
20,20,0.0
21,21,0.0
22,22,0.0
23,23,0.0
24,24,0.0
25,25,0.0
26,26,0.0
27,27,4.209414e-05
28,28,3.2387346e-05
29,29,2.8882954e-05
30,30,8.756909e-05
31,31,0.000119933065
32,32,0.00020706092
33,33,4.9495073e-05
34,34,8.633746e-05
35,35,9.55433e-05
36,36,5.3075604e-05
37,37,2.9849949e-05
38,38,7.352231e-05
39,39,0.00014339815
40,40,6.6510314e-05
41,41,0.00013327805
42,42,5.4059085e-05
43,43,0.0001634557
44,44,0.00014538283
45,45,9.262041e-05
46,46,0.00013548047
47,47,0.0002256425
48,48,0.0001802721
49,49,0.00012448916
50,50,0.00026909768
51,51,0.00040548167
52,52,4.9763912e-05
53,53,0.00017314944
54,54,8.893902e-08
55,55,0.008697151
56,56,0.0012208198
57,57,0.006814087
58,58,0.0
59,59,0.11340034
60,60,0.0
61,61,0.34323803
62,62,0.0
63,63,4.061674e-09
64,64,0.0
65,65,0.0011387818
66,66,0.0011500898
67,67,0.0
68,68,0.14840914
69,69,0.0
70,70,0.0
71,71,0.0
72,72,0.0134710865
73,73,0.0
74,74,6.637415e-05
75,75,0.1341137
76,76,0.070005156
77,77,0.0
78,78,0.0
79,79,0.0
80,80,0.0
81,81,0.00011182986
82,82,9.179787e-05
83,83,6.665202e-05
84,84,0.00017343565
85,85,4.3596818e-05
86,86,3.1030264e-05
87,87,1.9763576e-05
88,88,2.1062997e-05
89,89,0.00022515768
90,90,0.00017424716
91,91,7.267999e-05
92,92,1.2607869e-05
93,93,6.15129e-05
94,94,3.8270817e-05
95,95,0.0005157842
96,96,8.82705e-05
97,97,2.771714e-05
98,98,2.4424879e-05
99,99,0.00021856878
100,100,2.3178283e-05
101,101,2.2798587e-05
102,102,1.30975595e-05
103,103,6.132964e-05
104,104,0.000102721344
105,105,6.0048616e-05
106,106,0.00023034503
107,107,8.506411e-05
108,108,0.00016229322
109,109,0.00016777425
110,110,0.00018586263
111,111,7.847388e-05
112,112,3.639802e-05
113,113,3.0875824e-05
114,114,5.404333e-05
115,115,0.00021990672
116,116,0.00052933506
117,117,0.000121836434
118,118,0.000116920266
119,119,0.00013284407
120,120,0.0
121,121,8.264663e-05
122,122,1.0426982e-05
123,123,3.0751766e-05
124,124,0.00010182693
125,125,0.0005142519
126,126,0.00039921593
127,127,0.000179873
128,128,0.0011739662
129,129,0.0
130,130,0.0
131,131,6.0651987e-06
132,132,2.2594553e-05
133,133,3.607365e-05
134,134,1.901766e-05
135,135,0.0001861113
136,136,4.1348652e-05
137,137,0.000103617895
138,138,1.4635533e-08
139,139,5.2913518e-05
